GetOrientTo Method,1,,,Returns the boundary conditions orientation option.
LocationCurve Property,1,,,This method get the curve location of the current Mullion.
RASTER_SHEETWIDTH enumeration member,1,,,
ViewDisplaySketchyLines Members,1,,,Releases all resources used by the ViewDisplaySketchyLines
UT_Structural_Velocity enumeration member,1,,,
SphericalLightDistribution Constructor,1,,,Creates a spherical light distribution object.
GetRegionIds Method,1,,,Gets the region ids of this compound structure.
StructuralSectionRectangular Members,1,,,Determines whether the specified Object is equal to the current Object.
Zero Property,1,,,The coordinate origin or zero vector.
PassesFilter Method (Element),1,,,Applies the filter to a given element.
DesignLightingLoad Property,1,,,Get or set the Design Lighting Load of the Space.
ElementParameterFilter Constructor (FilterRule; Boolean),1,,,Constructs a new instance of an ElementParameterFilter; with the option to match all elements not passing a given filter rule.
Transform Constructor,1,,,The copy constructor.
SchedulableField Constructor (ScheduleFieldType; ElementId),1,,,Creates a new SchedulableField.
TEXT_ALIGN_HORZ enumeration member,1,,,
Phase Methods,1,,,Returns true if the properties CreatedPhaseId and DemolishedPhaseId can be modified for this Element.
gbXMLSurfaceType Enumeration,1,,,This enumeration corresponds to the surfaceType attribute in gbXML and identifies the type of surface defined.
GetTileFamilyInstance Method,1,,,Get a reference to a tile elementassociated with a given seed node.
RebarRoundingManager Methods,1,,,Determines whether the specified Object is equal to the current Object.
PROPERTY_SEGMENT_E_W enumeration member,1,,,
MinorLapSpliceFailure Property,1,,,The lap splice in the minor direction is greater than the half of the overall width.
InvalidPathArgumentException Members,1,,,Determines whether the specified Object is equal to the current Object.
GetObjectData Method,1,,,Retrieves data needed to serialize the target object.
AssemblyMemberDifferentType Members,1,,,Determines whether the specified Object is equal to the current Object.
RibbonItem Properties,1,,,Gets or sets a value indicating whether the item is enabled.
STRUCTURAL_ANALYTICAL_PROJECT_FLOOR_PLANE enumeration member,1,,,
PointCloudInstance Members,1,,,Returns true if the properties CreatedPhaseId and DemolishedPhaseId can be modified for this Element.
GetObjectData Method,1,,,Retrieves data needed to serialize the target object.
FamilyThermalProperties Methods,1,,,Determines whether the specified Object is equal to the current Object.
IsCutFillPatternVisible Property,1,,,Visibility of the cut surface fill pattern.
SpotLightDistribution Constructor (SpotLightDistribution),1,,,Creates a copy of the given spotlight distribution
SelElementSet Class,1,,,This class contains the current user selection of elements within the project.
FamilySymbolSet Constructor,1,,,Initializes a new instance of the FamilySymbolSet class
DetailCurveArray Properties,1,,,Test to see if the array is empty.
IsAcceptableToPosition Method,1,,,Checks whether a given to position is valid.
GetRule Method,1,,,Gets the specified rule.
GetWorkset Method (WorksetId),1,,,Returns the workset from a input WorksetId.
Close enumeration member,1,,,
SaveAs Method (String; SaveAsOptions),1,,,Saves the document to a given file path.
GetWireCenterlines Method,1,,,Gets a list of curves representing the wires centerlines of the Fabric Sheet in the both distribution directions.
TopSketch Property,1,,,The top profile sketch of the swept blend.
ProfileCount Property,1,,,The number of profiles in the form.
GetConstraints Method,1,,,Retrieve the list of constraints associated with this segment.
StairsLandingType Class,1,,,Represents a stairs landing type in Autodesk Revit.
OST_gbXML_RaisedFloor enumeration member,1,,,
TextNoteTypeSetIterator Properties,1,,,Retrieves the item that is the current focus of the iterator.
WALL_ATTR_HEIGHT_PARAM enumeration member,1,,,
Compare Method,1,,,Compares two WorksetIds.
Close Method,1,,,Sets a group of user-created worksets to close.
FieldName Property,1,,,The name of the field.
ForwardIterator Method,1,,,Retrieve a forward moving iterator to the set.
Parameter Property,1,,,Retrieves a parameter from the element given an identifier.
CanHaveStructuralSection Method,1,,,Identifies if this FamilySymbol can have a structural section.
Reset Method,1,,,Clears the accumulated geometry.
Grid2Angle Property,1,,,The angle for V grid line pattern of the curtain grid.
CombinableElementArrayIterator Properties,1,,,Retrieves the item that is the current focus of the iterator.
CreateConduitConnector Method,1,,,Create a new conduit ConnectorElement.
PointLocationOnCurve Constructor,1,,,Constructs a new instance of a class; with given or default values; to place a point on a curve.
UpdaterData Methods,1,,,Determines whether the specified Object is equal to the current Object.
OST_Fluids enumeration member,1,,,
WallSettingsChanged Property,1,,,Default wall settings will be changed (Base Constraint: [Base Level]; Base Offset: [Base Offset]; Top Constraint: [Top Level]; Top Offset: [Top Offset])
FamilyManager Property,1,,,The family manager object provides access to family types and parameters.
FabricSheet Properties,1,,,The id of the assembly instance to which the element belongs.
NotBentOpening Property,1,,,While making curved beam type [Type Name] Opening elements were not created
Current Property,1,,,Gets the item at the current position of the iterator.
AnalysisDisplayColoredSurfaceSettings Constructor,1,,,Constructs a default instance of colored surface settings.
AddMapField Method,1,,,Creates a field containing an ordered key-value map in the Schema; with given name and type of contained values.
DIM_STYLE_CENTERLINE_TICK_MARK enumeration member,1,,,
DividedPathInvalidNumberOfPoints Property,1,,,End indent is too large.
GetResultSchema Method,1,,,Returns result schema by index
ConceptualConstructionType Methods,1,,,Returns true if the properties CreatedPhaseId and DemolishedPhaseId can be modified for this Element.
RBS_REFERENCE_INSULATION_TYPE enumeration member,1,,,
UT_Crack_Width enumeration member,1,,,
StairsBottomEndExceedsOrNotReachWarning Property,1,,,Stair bottom end exceeds or cannot reach the base elevation of the stair. Add/remove risers at the bottom end or change base elevation settings in Stair Properties.
Cutouts enumeration member,1,,,
NewRoomTag Method,1,,,Creates a new RoomTag referencing a room in the host model or in a Revit link.
AreaTagTypeSetIterator Properties,1,,,Retrieves the item that is the current focus of the iterator.
DIVIDEDPATH_MEASUREMENT_TYPE enumeration member,1,,,
PointCloudFilter Members,1,,,Returns a copy of the filter. The engine is permitted to copy the filter multiple times e.g. to parallelize filtering.
FormArray Methods,1,,,Removes every form from the array; rendering it empty.
SetPresentationMode Method,1,,,Sets the presentation mode for this rebar set when displayed in the given view.
ClassificationEntry Members,1,,,Constructs a ClassificationEntry object
DividedPathCannotCreateFromGeometry Property,1,,,Highlighted geometry contains a path or edge that could not be divided.
CannotOpenBothCentralAndLocalException Properties,1,,,Gets a collection of key/value pairs that provide additional user-defined information about the exception.
GetConnectedProperty Method,1,,,Gets one connected property with specified index.
GetTemporaryViewPropertiesId Method,1,,,When Temporary View Properties mode is in progress it provides DBView ID that overrode settings for current view. Outside Temporary View Properties mode InvalidElementId will be returned.
BuildingType Property,1,,,The type of building.
DimensionType Methods,1,,,Returns true if the properties CreatedPhaseId and DemolishedPhaseId can be modified for this Element.
SetBinding Method,1,,,Attaches a binding to this element; based on the provided binding object.
FilterStringBeginsWith Constructor,1,,,Constructs an instance of FilterStringBeginsWith.
FailToIntersectParallelSegmentsWarning Property,1,,,The solution is failing to do segments which are parallel and should intersect.
ExternalResourceLoadContext Class,1,,,This class contains data describing the context related to an external resource load operation.
FABRICATION_FITTING_DESCRIPTION enumeration member,1,,,
ROOM_DESIGN_MECHANICAL_LOAD_PER_AREA_PARAM enumeration member,1,,,
GetNumberOfFaceSets Method,1,,,Gets number of face sets for which 'this' result was obtained.
IsSystemDividable Method,1,,,Checks if the system is dividable. The system is dividable if there is more than one physical network in the system. Currently; only HVAC and piping systems support dividing.
CurrentObject Property,1,,,
ArcRunWidthTooLongFailure Property,1,,,Arc run width is too long.
StructuralSectionISlopedFlange Properties,1,,,Distance from centroid to the left extremites along horizontal axis.
Dispose Method,1,,,Releases all resources used by the PolylineSegments
FaceArray Members,1,,,Initializes a new instance of the FaceArray class
GRAPHIC_DISPLAY_OPTIONS enumeration member,1,,,
MinSkylightWidthMetric Property,1,,,The minimum skylight width is 203.2 millimeters.
OST_EPS_Demolished enumeration member,1,,,
ScheduleFieldType Enumeration,1,,,The type of data displayed in a schedule field.
Dispose Method,1,,,Releases all resources used by the FabricationPartRouteEnd
IsSurface Method,1,,,Checks if the analytical model belongs to the surface object like floor; slab or wall.
IsValidObject Property,1,,,Specifies whether the .NET object represents a valid Revit entity.
WALL_TOP_OFFSET enumeration member,1,,,
Space Properties,1,,,Get the Actual Exhaust Airflow of the Space.
